name,position,team,element,team_id,position_id,GW,value,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bps,bonus,yellow_cards,red_cards,penalties_saved,penalties_missed,total_points,was_home,opponent_team,fixture_id,team_h_score,team_a_score,kickoff_time,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,roll3_total_points,roll3_minutes,roll3_goals_scored,roll3_assists,roll3_clean_sheets,roll3_bps,avg_points_last3,avg_minutes_last3,goals_last3,std_points_last3,avg_points_last5,avg_minutes_last5,goals_last5,std_points_last5,ema_points
Dodgson,DEF,BUR,189,3,2,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dodgson,DEF,BUR,189,3,2,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dodgson,DEF,BUR,189,3,2,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dodgson,DEF,BUR,189,3,2,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dodgson,DEF,BUR,189,3,2,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dodgson,DEF,BUR,189,3,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dodgson,DEF,BUR,189,3,2,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekdal,DEF,BUR,190,3,2,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekdal,DEF,BUR,190,3,2,14,40,90,0,0,0,1,0,20,0,0,0,0,0,4,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekdal,DEF,BUR,190,3,2,15,39,90,0,0,0,2,0,0,0,0,0,0,0,1,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,2.0,45.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Ekdal,DEF,BUR,190,3,2,16,39,90,0,0,0,3,0,-2,0,0,0,0,0,1,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,1.6666666666666667,60.0,0.0,0.0,0.0,6.666666666666667,1.6666666666666667,60.0,0.0,2.0816659994661326,0.0,0.0,0.0,0.0,1.5
Ekdal,DEF,BUR,190,3,2,17,39,90,0,0,0,1,0,7,0,0,0,0,0,4,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,2.0,90.0,0.0,0.0,0.0,6.0,2.0,90.0,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,1.25
Ekdal,DEF,BUR,190,3,2,18,39,90,0,0,1,0,0,33,1,0,0,0,0,9,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,2.0,90.0,0.0,0.0,0.0,1.6666666666666667,2.0,90.0,0.0,1.7320508075688772,2.0,72.0,0.0,1.8708286933869707,2.625
Ekdal,DEF,BUR,190,3,2,19,39,90,0,0,0,3,0,5,0,0,0,0,0,3,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,4.666666666666667,90.0,0.0,0.0,0.3333333333333333,12.666666666666666,4.666666666666667,90.0,0.0,4.041451884327381,3.8,90.0,0.0,3.2710854467592254,5.8125
Ekdal,DEF,BUR,190,3,2,20,39,90,0,0,0,2,0,7,0,0,0,0,0,1,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,5.333333333333333,90.0,0.0,0.0,0.3333333333333333,15.0,5.333333333333333,90.0,0.0,3.214550253664319,3.6,90.0,0.0,3.286335345030997,4.40625
Estève,DEF,BUR,191,3,2,13,39,90,0,0,0,3,0,6,0,0,0,0,0,3,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,90.0,0.0,4.163331998932266,3.6,90.0,0.0,3.286335345030997,2.703125
Estève,DEF,BUR,191,3,2,14,39,90,0,0,0,1,0,22,0,0,0,0,0,4,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,3.0,90.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Estève,DEF,BUR,191,3,2,15,39,90,0,0,0,2,0,6,0,0,0,0,0,3,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,3.5,90.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Estève,DEF,BUR,191,3,2,16,39,90,0,0,0,3,0,3,0,0,0,0,0,1,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,3.3333333333333335,90.0,0.0,0.0,0.0,11.333333333333334,3.3333333333333335,90.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,3.25
Estève,DEF,BUR,191,3,2,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,2.6666666666666665,90.0,0.0,0.0,0.0,10.333333333333334,2.6666666666666665,90.0,0.0,1.5275252316519465,0.0,0.0,0.0,0.0,2.125
Estève,DEF,BUR,191,3,2,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,1.3333333333333333,60.0,0.0,0.0,0.0,3.0,1.3333333333333333,60.0,0.0,1.5275252316519465,2.2,72.0,0.0,1.6431676725154984,1.0625
Estève,DEF,BUR,191,3,2,19,39,14,0,0,0,2,0,-8,0,0,0,0,0,0,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,0.3333333333333333,30.0,0.0,0.0,0.0,1.0,0.3333333333333333,30.0,0.0,0.5773502691896244,1.6,54.0,0.0,1.816590212458495,0.53125
Estève,DEF,BUR,191,3,2,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,0.0,4.666666666666667,0.0,0.0,0.0,-2.6666666666666665,0.0,4.666666666666667,0.0,0.0,0.8,38.8,0.0,1.3038404810405297,0.265625
Hartman,DEF,BUR,192,3,2,13,40,90,0,0,0,3,0,8,0,0,0,0,0,3,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.2,20.8,0.0,0.44721359549995776,0.1328125
Hartman,DEF,BUR,192,3,2,14,40,90,0,0,0,1,0,12,0,0,0,0,0,2,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,3.0,90.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Hartman,DEF,BUR,192,3,2,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,2.5,90.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Hartman,DEF,BUR,192,3,2,16,40,90,0,1,0,3,0,6,0,0,0,0,0,4,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,1.6666666666666667,60.0,0.0,0.0,0.0,6.666666666666667,1.6666666666666667,60.0,0.0,1.5275252316519465,0.0,0.0,0.0,0.0,1.25
Hartman,DEF,BUR,192,3,2,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,2.0,60.0,0.0,0.3333333333333333,0.0,6.0,2.0,60.0,0.0,1.9999999999999998,0.0,0.0,0.0,0.0,2.625
Hartman,DEF,BUR,192,3,2,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,1.3333333333333333,30.0,0.0,0.3333333333333333,0.0,2.0,1.3333333333333333,30.0,0.0,2.309401076758503,1.8,54.0,0.0,1.7888543819998317,1.3125
Hartman,DEF,BUR,192,3,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,1.3333333333333333,30.0,0.0,0.3333333333333333,0.0,2.0,1.3333333333333333,30.0,0.0,2.309401076758503,1.2,36.0,0.0,1.7888543819998317,0.65625
Hartman,DEF,BUR,192,3,2,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,18.0,0.0,1.7888543819998317,0.328125
Humphreys,DEF,BUR,193,3,2,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,18.0,0.0,1.7888543819998317,0.1640625
Humphreys,DEF,BUR,193,3,2,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humphreys,DEF,BUR,193,3,2,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humphreys,DEF,BUR,193,3,2,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humphreys,DEF,BUR,193,3,2,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humphreys,DEF,BUR,193,3,2,18,39,90,0,0,1,0,0,25,0,0,0,0,0,8,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humphreys,DEF,BUR,193,3,2,19,39,75,0,0,0,1,0,20,0,0,0,0,0,2,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,2.6666666666666665,30.0,0.0,0.0,0.3333333333333333,8.333333333333334,2.6666666666666665,30.0,0.0,4.618802153517007,1.6,18.0,0.0,3.5777087639996634,4.0
Humphreys,DEF,BUR,193,3,2,20,39,90,0,0,0,2,0,3,0,1,0,0,0,2,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,3.3333333333333335,55.0,0.0,0.0,0.3333333333333333,15.0,3.3333333333333335,55.0,0.0,4.163331998932266,2.0,33.0,0.0,3.4641016151377544,3.0
Jordan,DEF,BUR,194,3,2,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0,0.0,3.464101615137755,2.4,51.0,0.0,3.286335345030997,2.5
Jordan,DEF,BUR,194,3,2,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,DEF,BUR,194,3,2,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,DEF,BUR,194,3,2,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,DEF,BUR,194,3,2,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,DEF,BUR,194,3,2,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,DEF,BUR,194,3,2,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,DEF,BUR,194,3,2,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Pires,DEF,BUR,195,3,2,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Pires,DEF,BUR,195,3,2,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Pires,DEF,BUR,195,3,2,15,38,42,0,0,0,2,0,-11,0,0,1,0,0,-3,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Pires,DEF,BUR,195,3,2,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,-1.0,14.0,0.0,0.0,0.0,-3.6666666666666665,-1.0,14.0,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,-1.5
Lucas Pires,DEF,BUR,195,3,2,17,38,90,0,0,0,1,0,9,0,0,0,0,0,2,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,-1.0,14.0,0.0,0.0,0.0,-3.6666666666666665,-1.0,14.0,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,-0.75
Lucas Pires,DEF,BUR,195,3,2,18,38,90,0,0,1,0,0,26,0,0,0,0,0,6,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,-0.3333333333333333,44.0,0.0,0.0,0.0,-0.6666666666666666,-0.3333333333333333,44.0,0.0,2.516611478423583,-0.2,26.4,0.0,1.7888543819998317,0.625
Lucas Pires,DEF,BUR,195,3,2,19,38,90,0,0,0,3,0,3,0,0,0,0,0,1,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,2.6666666666666665,60.0,0.0,0.0,0.3333333333333333,11.666666666666666,2.6666666666666665,60.0,0.0,3.055050463303893,1.0,44.4,0.0,3.3166247903554,3.3125
Lucas Pires,DEF,BUR,195,3,2,20,38,90,0,0,0,2,0,5,0,0,0,0,0,1,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,3.0,90.0,0.0,0.0,0.3333333333333333,12.666666666666666,3.0,90.0,0.0,2.6457513110645903,1.2,62.4,0.0,3.271085446759225,2.15625
Sambo,DEF,BUR,196,3,2,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,90.0,0.0,2.8867513459481287,2.0,72.0,0.0,2.3452078799117144,1.578125
Sambo,DEF,BUR,196,3,2,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sambo,DEF,BUR,196,3,2,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sambo,DEF,BUR,196,3,2,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sambo,DEF,BUR,196,3,2,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sambo,DEF,BUR,196,3,2,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sambo,DEF,BUR,196,3,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sambo,DEF,BUR,196,3,2,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonne,DEF,BUR,197,3,2,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonne,DEF,BUR,197,3,2,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonne,DEF,BUR,197,3,2,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonne,DEF,BUR,197,3,2,16,38,13,1,0,0,0,0,16,0,0,0,0,0,7,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonne,DEF,BUR,197,3,2,17,38,13,0,0,0,0,0,4,0,0,0,0,0,1,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,2.3333333333333335,4.333333333333333,0.3333333333333333,0.0,0.0,5.333333333333333,2.3333333333333335,4.333333333333333,1.0,4.041451884327381,0.0,0.0,0.0,0.0,3.5
Sonne,DEF,BUR,197,3,2,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,2.6666666666666665,8.666666666666666,0.3333333333333333,0.0,0.0,6.666666666666667,2.6666666666666665,8.666666666666666,1.0,3.7859388972001824,1.6,5.2,1.0,3.0495901363953815,2.25
Sonne,DEF,BUR,197,3,2,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,2.6666666666666665,8.666666666666666,0.3333333333333333,0.0,0.0,6.666666666666667,2.6666666666666665,8.666666666666666,1.0,3.7859388972001824,1.6,5.2,1.0,3.0495901363953815,1.125
Sonne,DEF,BUR,197,3,2,20,38,35,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,4.333333333333333,0.0,0.5773502691896273,1.6,5.2,1.0,3.0495901363953815,0.5625
Tuanzebe,DEF,BUR,198,3,2,13,39,90,0,0,0,3,0,-9,0,1,0,0,0,0,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,11.666666666666666,0.0,0.5773502691896273,1.8,12.2,1.0,2.949576240750525,0.78125
Tuanzebe,DEF,BUR,198,3,2,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,90.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuanzebe,DEF,BUR,198,3,2,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,45.0,0.0,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuanzebe,DEF,BUR,198,3,2,16,39,76,0,0,0,3,0,4,0,0,0,0,0,1,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1055,1095,1010,1090,1100,1100,0.0,30.0,0.0,0.0,0.0,-3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuanzebe,DEF,BUR,198,3,2,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,162,1,1,2025-12-20T15:00:00Z,1055,1095,1010,1090,1100,1100,0.3333333333333333,25.333333333333332,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,25.333333333333332,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.5
Tuanzebe,DEF,BUR,198,3,2,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,173,0,0,2025-12-27T15:00:00Z,975,1090,910,1090,1040,1090,0.3333333333333333,25.333333333333332,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,25.333333333333332,0.0,0.5773502691896258,0.2,33.2,0.0,0.4472135954999579,0.25
Tuanzebe,DEF,BUR,198,3,2,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090,0.3333333333333333,25.333333333333332,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,25.333333333333332,0.0,0.5773502691896258,0.2,15.2,0.0,0.4472135954999579,0.125
Tuanzebe,DEF,BUR,198,3,2,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,193,2,0,2026-01-03T15:00:00Z,975,1090,910,1090,1040,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.2,0.0,0.4472135954999579,0.0625
Worrall,DEF,BUR,199,3,2,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,122,3,1,2025-11-29T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.2,0.0,0.4472135954999579,0.03125
Worrall,DEF,BUR,199,3,2,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Worrall,DEF,BUR,199,3,2,15,38,45,0,0,0,0,0,5,0,0,0,0,0,1,0.0,0.0,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
